entry_time,exit_time,entry_i,exit_i,side,entry_price,exit_price,exit_reason,initial_lot,bars_held,partial_done,pnl,return_on_initial_balance,balance,signal_time,HMM_Prob_Bull,ML_Master_Strength,Vol_Projected_Sigma,Raw_Confidence,Raw_Vol_Ratio,Raw_Slope_Mag,Raw_Accel_Mag,month,quarter,hour,session,vol_regime,strength_regime
2024-08-08 12:30:00,2024-08-08 12:57:37.971,6552,6553,BUY,2423.456,2416.6871478927483,SL,0.16,1,False,-108.30163371602976,-0.0108301633716029,10373.76085855309,2024-08-08 12:30:00,0.7046218375301662,0.8680552847712658,0.0011225652050075373,0.4092436750603323,1.2114649728221545,0.16755199353717798,0.0029166238795707566,2024-08,2024Q3,12,LONDON_07_13,MID_VOL,HIGH_STRENGTH
2024-08-08 13:45:00,2024-08-09 09:44:32.717,6557,6632,BUY,2422.162,2422.162,SL,0.15,75,True,98.1977244736372,0.0098197724473637,10471.958583026728,2024-08-08 13:45:00,0.6066785377810286,0.8092864676697192,0.0011626866297059608,0.2133570755620573,1.1491567852465365,0.17409366027573045,0.001694861465370484,2024-08,2024Q3,13,NY_13_20,MID_VOL,HIGH_STRENGTH
2024-08-12 10:15:00,2024-08-12 11:15:21.089,6727,6731,BUY,2449.035,2459.0902151451364,TP,0.21,4,True,158.87239929316007,0.015887239929316,10630.830982319889,2024-08-12 10:15:00,0.6621647597221533,0.5385495534910867,0.0008626928200967539,0.32432951944430655,0.901030042381979,0.12782994906760528,0.0019329847614014961,2024-08,2024Q3,10,LONDON_07_13,LOW_VOL,MID_STRENGTH
2024-08-12 11:45:00,2024-08-12 13:44:19.263,6733,6740,BUY,2456.312,2467.721140314678,TP,0.19,7,True,169.61588601154773,0.0169615886011547,10800.446868331435,2024-08-12 11:45:00,0.6062820218217402,0.8808805393384825,0.0009309124489074054,0.21256404364348036,1.2496887103922587,0.1511709157803365,0.002782038221325861,2024-08,2024Q3,11,LONDON_07_13,MID_VOL,HIGH_STRENGTH
2024-08-12 14:00:00,2024-08-12 21:12:54.477,6742,6766,BUY,2467.395,2467.395,SL,0.18,24,True,100.24455637033134,0.0100244556370331,10900.691424701768,2024-08-12 14:00:00,0.6629632195400756,0.7280591847484442,0.0009690157271847116,0.3259264390801513,1.0365586557623503,0.2434057781842674,0.01238647443278107,2024-08,2024Q3,14,NY_13_20,MID_VOL,HIGH_STRENGTH
2024-08-16 10:00:00,2024-08-16 10:04:09.527,7094,7094,BUY,2495.272,2485.4405751976847,SL,0.11,0,False,-108.14567282546795,-0.0108145672825467,10792.5457518763,2024-08-16 10:00:00,0.6721949136765057,0.8381700259190078,0.001575069250013408,0.3443898273530115,1.221129345872384,0.1547783035133904,0.015177464196240636,2024-08,2024Q3,10,LONDON_07_13,HIGH_VOL,HIGH_STRENGTH
2024-08-16 12:30:00,2024-08-20 04:04:13.442,7104,7254,BUY,2495.495,2517.5732734132444,TP,0.1,150,True,169.26676283487313,0.0169266762834873,10961.812514711171,2024-08-16 12:30:00,0.6565144690690738,0.7433201312605414,0.0017692966954644218,0.3130289381381477,1.0657870417108877,0.19150762211434727,0.0056231737829748885,2024-08,2024Q3,12,LONDON_07_13,HIGH_VOL,HIGH_STRENGTH
2024-08-20 05:30:00,2024-08-20 11:02:09.124,7260,7282,BUY,2524.915,2518.382339011821,SL,0.17,22,False,-111.05523679904354,-0.0111055236799043,10850.75727791213,2024-08-20 05:30:00,0.6809519597904193,0.6483546123860127,0.0010317513995381515,0.3619039195808387,1.040452397936792,0.12043716226905846,0.01918256381668565,2024-08,2024Q3,5,ASIA_00_07,MID_VOL,MID_STRENGTH
2024-08-27 14:45:00,2024-08-27 21:48:34.393,7757,7781,BUY,2524.515,2518.572419921476,SL,0.18,24,False,-106.96644141343768,-0.0106966441413437,10743.79083649869,2024-08-27 14:45:00,0.6585959961951383,0.39109624558882977,0.0009406163474805248,0.3171919923902766,0.8408733168398558,0.08383199215137287,0.014494849133584245,2024-08,2024Q3,14,NY_13_20,MID_VOL,LOW_STRENGTH
2024-08-28 08:30:00,2024-08-28 08:56:14.764,7824,7825,SELL,2496.055,2500.5224322227477,SL,0.24,1,False,-107.21837334593872,-0.0107218373345938,10636.572463152752,2024-08-28 08:30:00,0.28521399393889757,0.5476742883935933,0.0007345721758020171,0.42957201212220486,0.8749789897555587,0.17271390546680054,0.005509425245955213,2024-08,2024Q3,8,LONDON_07_13,LOW_VOL,MID_STRENGTH
2024-08-29 02:45:00,2024-08-29 08:30:38.432,7893,7916,BUY,2517.695,2512.398563118568,SL,0.2,23,False,-105.92873762864656,-0.0105928737628646,10530.643725524104,2024-08-29 02:45:00,0.6054408349067746,0.3424110381114858,0.0008708702834011829,0.21088166981354917,0.7615982271979469,0.18415789308505076,0.011130704958327603,2024-08,2024Q3,2,ASIA_00_07,LOW_VOL,LOW_STRENGTH
2024-09-05 02:30:00,2024-09-05 04:27:49.864,8342,8349,BUY,2506.635,2515.5669217273635,TP,0.24,7,True,162.56097543801644,0.0162560975438016,10693.204700962122,2024-09-05 02:30:00,0.6806731230762986,0.4144097280840867,0.0007288768481999551,0.36134624615259714,0.8225833653050536,0.062422501030197065,0.004492087420299183,2024-09,2024Q3,2,ASIA_00_07,LOW_VOL,LOW_STRENGTH
2024-09-05 04:45:00,2024-09-05 09:04:26.499,8351,8368,BUY,2515.426,2515.426,SL,0.24,17,True,101.43448037786472,0.0101434480377864,10794.639181339986,2024-09-05 04:45:00,0.7266756126537662,0.654617581477918,0.0007221586301967421,0.45335122530753247,0.9779635522860533,0.14064748976837696,0.00897736587551129,2024-09,2024Q3,4,ASIA_00_07,LOW_VOL,MID_STRENGTH
2024-09-11 03:15:00,2024-09-11 03:56:40.245,8713,8715,BUY,2525.605,2521.562215314664,SL,0.27,2,False,-109.15518650406786,-0.0109155186504067,10685.48399483592,2024-09-11 03:15:00,0.621681662253642,0.4162113672747665,0.0006468778317167644,0.24336332450728393,0.821597891827504,0.11211398624753628,0.006874288484158067,2024-09,2024Q3,3,ASIA_00_07,LOW_VOL,LOW_STRENGTH
2024-09-12 09:30:00,2024-09-12 10:46:41.274,8830,8835,BUY,2539.802,2553.301372046747,TP,0.16,5,True,168.29217151610945,0.0168292171516109,10853.776166352029,2024-09-12 09:30:00,0.6907425539504642,0.7669327371450984,0.0010647857952400656,0.3814851079009285,1.162725139243738,0.05932580233266976,0.011022450236702667,2024-09,2024Q3,9,LONDON_07_13,MID_VOL,HIGH_STRENGTH
2024-09-12 11:15:00,2024-09-12 21:09:57.772,8837,8872,BUY,2550.735,2566.8795782276848,TP,0.13,35,True,162.52208749202669,0.0162522087492026,11016.298253844054,2024-09-12 11:15:00,0.6318286638496327,0.775402444768868,0.001284999385470148,0.2636573276992653,1.1470034885774762,0.17149722408708473,0.015063634967955541,2024-09,2024Q3,11,LONDON_07_13,MID_VOL,HIGH_STRENGTH
2024-09-13 09:15:00,2024-09-15 23:06:25.765,8921,8972,BUY,2576.832,2587.4723523012194,TP,0.21,51,True,168.11756635926866,0.0168117566359268,11184.415820203323,2024-09-13 09:15:00,0.6750902954767698,0.46649338832129555,0.0008251363601235579,0.3501805909535396,0.890297781617979,0.009985693887560277,0.00632191694165969,2024-09,2024Q3,9,LONDON_07_13,LOW_VOL,LOW_STRENGTH
2024-09-17 02:45:00,2024-09-17 04:04:26.984,9079,9084,BUY,2585.975,2582.3712456570297,SL,0.31,5,False,-111.71638463207636,-0.0111716384632076,11072.699435571249,2024-09-17 02:45:00,0.6479720264658356,0.5140499368235837,0.0005556809839786673,0.29594405293167125,0.9438429645908079,0.054698142543270364,0.012787443447144664,2024-09,2024Q3,2,ASIA_00_07,LOW_VOL,MID_STRENGTH
2024-09-19 08:30:00,2024-09-19 08:35:57.288,9286,9286,BUY,2589.835,2582.227387948649,SL,0.15,0,False,-114.11418077026838,-0.0114114180770268,10958.58525480098,2024-09-19 08:30:00,0.6100611658297931,0.42229030298654213,0.001154718489014536,0.22012233165958617,0.7292661195803644,0.24281123439839036,0.0010041780948296108,2024-09,2024Q3,8,LONDON_07_13,MID_VOL,LOW_STRENGTH
2024-09-19 12:15:00,2024-09-20 03:07:31.023,9301,9356,BUY,2589.995,2607.6204797090336,TP,0.12,55,True,169.20460520672475,0.0169204605206724,11127.789860007704,2024-09-19 12:15:00,0.6768311566656673,0.44685094915959145,0.0013274590983923206,0.3536623133313346,0.8493870689534732,0.09170159076480476,0.01058641011079517,2024-09,2024Q3,12,LONDON_07_13,MID_VOL,LOW_STRENGTH
2024-09-20 03:30:00,2024-09-20 05:56:31.831,9358,9367,BUY,2607.185,2602.5314442672643,SL,0.24,9,False,-111.68533758565536,-0.0111685337585655,11016.104522422049,2024-09-20 03:30:00,0.7003963771565984,0.4516828380629389,0.0007041694908494999,0.40079275431319683,0.8705715313933369,0.10419986061036979,0.019095073067438434,2024-09,2024Q3,3,ASIA_00_07,LOW_VOL,LOW_STRENGTH
2024-09-20 07:00:00,2024-09-20 09:30:07.888,9372,9382,BUY,2613.515,2608.8911014125138,SL,0.24,10,False,-110.97356609966664,-0.0110973566099666,10905.130956322382,2024-09-20 07:00:00,0.7326400197926851,0.5986779677929858,0.000717022280287416,0.46528003958537023,0.9002753624058737,0.18886263367975403,0.009279390122226644,2024-09,2024Q3,7,LONDON_07_13,LOW_VOL,MID_STRENGTH
2024-09-20 11:00:00,2024-09-22 22:57:43.928,9388,9431,BUY,2614.326,2626.1505768509755,TP,0.18,43,True,158.44932980307195,0.0158449329803071,11063.580286125454,2024-09-20 11:00:00,0.6226338776362312,0.7879657862324638,0.0009064697938316078,0.24526775527246247,1.1588144969160048,0.09850670885601173,0.0031075907801326047,2024-09,2024Q3,11,LONDON_07_13,LOW_VOL,HIGH_STRENGTH
2024-09-24 00:00:00,2024-09-24 01:46:27.649,9528,9535,BUY,2634.326,2629.704036368424,SL,0.24,7,False,-110.9271271578218,-0.0110927127157821,10952.653158967632,2024-09-24 00:00:00,0.6181212522075449,0.48256186004940854,0.0007023405180600969,0.23624250441508976,0.9258095902196026,0.05233230174853576,0.012153445219058277,2024-09,2024Q3,0,ASIA_00_07,LOW_VOL,LOW_STRENGTH
2024-09-24 11:15:00,2024-09-24 15:28:41.757,9573,9589,BUY,2646.532,2661.029717929487,TP,0.15,16,True,159.47489722435807,0.0159474897224358,11112.12805619199,2024-09-24 11:15:00,0.6830267799508213,0.5382010565814087,0.0011060324365719286,0.36605355990164257,0.9558135045791004,0.047139374684620684,0.012273104354414921,2024-09,2024Q3,11,LONDON_07_13,MID_VOL,MID_STRENGTH
2024-09-24 16:00:00,2024-09-25 01:51:20.225,9592,9627,BUY,2662.925,2654.49553889309,SL,0.13,35,False,-109.58299438983477,-0.0109582994389834,11002.545061802157,2024-09-24 16:00:00,0.6348369747637987,0.6133380493271117,0.0012679483870045387,0.2696739495275975,0.9240402270412724,0.22370585644924626,0.008128969000501612,2024-09,2024Q3,16,NY_13_20,MID_VOL,MID_STRENGTH
2024-09-26 04:45:00,2024-09-26 07:18:01.126,9731,9741,BUY,2669.295,2679.8905110274204,TP,0.21,10,True,167.40907423324364,0.0167409074233243,11169.954136035398,2024-09-26 04:45:00,0.6505793721186652,0.3714050643470315,0.0007817679699259455,0.30115874423733047,0.8239384172298094,0.0474638740773353,0.010993227344631387,2024-09,2024Q3,4,ASIA_00_07,LOW_VOL,LOW_STRENGTH
2024-09-26 08:00:00,2024-09-26 08:11:07.087,9744,9744,BUY,2683.065,2677.5708231716694,SL,0.2,0,False,-109.88353656661276,-0.0109883536566612,11060.070599468783,2024-09-26 08:00:00,0.671990018080372,0.7179925602212144,0.0008194292859173816,0.3439800361607439,1.0808753242272415,0.13730110976465873,0.012631058433245565,2024-09,2024Q3,8,LONDON_07_13,LOW_VOL,HIGH_STRENGTH
2024-10-01 06:30:00,2024-10-01 09:07:03.973,10014,10024,BUY,2649.335,2649.335,SL,0.26,10,True,104.93333385325276,0.0104933333853252,11165.003933322036,2024-10-01 06:30:00,0.6086413275369791,0.33569541853945684,0.0006314429068551088,0.21728265507395816,0.7010574868512724,0.21888729253681807,0.010326792669158869,2024-10,2024Q4,6,ASIA_00_07,LOW_VOL,LOW_STRENGTH
2024-10-01 10:00:00,2024-10-01 10:00:03.158,10028,10028,BUY,2669.095,2663.410073312688,SL,0.2,0,False,-113.69853374623744,-0.0113698533746237,11051.3053995758,2024-10-01 10:00:00,0.7324351601022447,0.7460012838432187,0.0009019687964450235,0.4648703202044895,1.084190607713718,0.13909941466222953,0.00986483666065846,2024-10,2024Q4,10,LONDON_07_13,LOW_VOL,HIGH_STRENGTH
2024-10-01 13:00:00,2024-10-01 14:10:51.902,10040,10044,BUY,2666.766,2659.57871740071,SL,0.15,4,False,-107.80923898935042,-0.010780923898935,10943.49616058645,2024-10-01 13:00:00,0.6109198107116071,0.7644171663406173,0.0010975430278033255,0.22183962142321412,1.120032436991985,0.146432761955646,0.004015870216250383,2024-10,2024Q4,13,NY_13_20,MID_VOL,HIGH_STRENGTH
2024-10-04 01:45:00,2024-10-04 02:50:04.900,10271,10275,BUY,2667.455,2662.367976846117,SL,0.22,4,False,-111.91450938543404,-0.0111914509385434,10831.581651201015,2024-10-04 01:45:00,0.6539203857714206,0.38835908371541916,0.0007621309283384797,0.3078407715428413,0.7543900199697491,0.21475726522650174,0.012251848489916839,2024-10,2024Q4,1,ASIA_00_07,LOW_VOL,LOW_STRENGTH
2024-10-11 08:15:00,2024-10-11 08:47:22.951,10754,10756,BUY,2645.525,2640.898377289437,SL,0.23,2,False,-106.4123223429483,-0.0106412322342948,10725.169328858068,2024-10-11 08:15:00,0.6536183403340114,0.42750889764155425,0.0006994860006963053,0.3072366806680229,0.856051102998537,0.026572042375975324,0.0034758924318929775,2024-10,2024Q4,8,LONDON_07_13,LOW_VOL,LOW_STRENGTH
2024-10-11 09:30:00,2024-10-11 11:15:23.914,10759,10766,BUY,2647.236,2657.37181103082,TP,0.21,7,True,160.14581428695342,0.0160145814286953,10885.31514314502,2024-10-11 09:30:00,0.6311530616437645,0.5493900275075191,0.0007654143001541139,0.262306123287529,0.9551647734381536,0.0454479428026303,0.004304167976286188,2024-10,2024Q4,9,LONDON_07_13,LOW_VOL,MID_STRENGTH
2024-10-11 11:45:00,2024-10-13 18:00:44.508,10768,10789,BUY,2658.815,2653.467814205428,SL,0.2,21,False,-106.94371589144794,-0.0106943715891447,10778.371427253573,2024-10-11 11:45:00,0.6901307405386431,0.44327699732489007,0.0008044882582079366,0.3802614810772862,0.8423219305453697,0.10703654310880484,0.010639954539815435,2024-10,2024Q4,11,LONDON_07_13,LOW_VOL,LOW_STRENGTH
2024-10-15 12:30:00,2024-10-15 13:03:44.723,10955,10957,BUY,2666.002,2659.7115975157803,SL,0.17,2,False,-106.9368422317334,-0.0106936842231733,10671.43458502184,2024-10-15 12:30:00,0.61254576324573,0.6120223095140016,0.0009519201249133028,0.22509152649145991,1.0156976384415652,0.1033102186965676,0.012498225920513084,2024-10,2024Q4,12,LONDON_07_13,MID_VOL,MID_STRENGTH
2024-10-16 02:45:00,2024-10-16 06:21:01.548,11008,11022,BUY,2675.602,2675.602,SL,0.23,14,True,98.03175735134448,0.0098031757351344,10769.466342373184,2024-10-16 02:45:00,0.6414952877833244,0.43731602793560304,0.0006901008950498894,0.28299057556664886,0.8494712212443961,0.0852075617507636,0.005680039436244774,2024-10,2024Q4,2,ASIA_00_07,LOW_VOL,LOW_STRENGTH
2024-10-16 08:00:00,2024-10-16 09:50:03.962,11029,11036,BUY,2678.615,2678.615,SL,0.26,7,True,101.41947254457216,0.0101419472544572,10870.885814917756,2024-10-16 08:00:00,0.5937606690926914,0.473753282279209,0.0006268650281011262,0.18752133818538286,0.876407563269182,0.11386115397835853,0.005766462834045777,2024-10,2024Q4,8,LONDON_07_13,LOW_VOL,LOW_STRENGTH
2024-10-17 10:30:00,2024-10-17 12:31:32.071,11131,11139,BUY,2690.016,2684.5685606030056,SL,0.2,8,False,-108.9487879398894,-0.0108948787939889,10761.937026977866,2024-10-17 10:30:00,0.6339175205825549,0.6039609681487201,0.0008105148678148722,0.2678350411651098,1.0156173360988414,0.030691663784167555,0.005006901272347337,2024-10,2024Q4,10,LONDON_07_13,LOW_VOL,MID_STRENGTH
2024-10-17 21:45:00,2024-10-18 02:24:49.550,11172,11190,BUY,2704.965,2704.965,SL,0.19,18,True,99.43893149506842,0.0099438931495068,10861.375958472934,2024-10-17 21:45:00,0.7185227157427316,0.5318110455446975,0.0008510610165315297,0.43704543148546326,0.8845164718732876,0.09384064174639282,0.002454742770444232,2024-10,2024Q4,21,LATE_20_24,LOW_VOL,MID_STRENGTH
2024-10-18 05:30:00,2024-10-18 09:06:23.826,11203,11217,BUY,2712.355,2707.3916603309704,SL,0.22,14,False,-109.19347271865264,-0.0109193472718652,10752.182485754282,2024-10-18 05:30:00,0.7001865631939844,0.6432652506614902,0.0007425896538690774,0.40037312638796885,1.0041611406059467,0.07018945926205368,0.003186349414152523,2024-10,2024Q4,5,ASIA_00_07,LOW_VOL,MID_STRENGTH
2024-10-18 10:30:00,2024-10-20 22:28:59.961,11223,11266,BUY,2717.265,2729.6785238529565,TP,0.17,43,True,160.54824183157365,0.0160548241831573,10912.730727585857,2024-10-18 10:30:00,0.6727054561611627,0.7898984341257081,0.000914053401863196,0.34541091232232546,1.151244675052202,0.05343442873046802,0.0006043124229587402,2024-10,2024Q4,10,LONDON_07_13,LOW_VOL,HIGH_STRENGTH
2024-10-21 05:45:00,2024-10-21 06:13:14.166,11296,11297,BUY,2736.415,2731.3402041501654,SL,0.22,1,False,-111.64550869636058,-0.011164550869636,10801.085218889497,2024-10-21 05:45:00,0.6523388570169658,0.5155981074691801,0.0007421039618239605,0.3046777140339316,0.9133898965222307,0.08320467641752938,0.005263918752723182,2024-10,2024Q4,5,ASIA_00_07,LOW_VOL,MID_STRENGTH
2024-10-22 07:00:00,2024-10-22 07:20:12.423,11393,11394,BUY,2739.206,2734.663980384096,SL,0.24,1,False,-109.00847078170408,-0.0109008470781704,10692.076748107793,2024-10-22 07:00:00,0.6718210521215053,0.5880440968847569,0.0006506150620863243,0.34364210424301067,0.9534651463295234,0.111680573922463,0.0073762200706442155,2024-10,2024Q4,7,LONDON_07_13,LOW_VOL,MID_STRENGTH
2024-10-22 11:15:00,2024-10-22 11:42:53.351,11410,11411,BUY,2744.082,2738.792689109331,SL,0.2,1,False,-105.7862178133746,-0.0105786217813374,10586.290530294416,2024-10-22 11:15:00,0.6966726787526262,0.6683730975306745,0.0007751720889408077,0.39334535750525235,1.0086992255212253,0.0969561129280861,0.005020042978532591,2024-10,2024Q4,11,LONDON_07_13,LOW_VOL,HIGH_STRENGTH
2024-10-22 13:15:00,2024-10-22 21:36:06.170,11418,11447,BUY,2746.682,2741.169602257653,SL,0.19,29,False,-104.7355571045896,-0.0104735557104589,10481.554973189826,2024-10-22 13:15:00,0.6598198598486018,0.6512656508482697,0.0008018996723354513,0.3196397196972036,0.9952417391405519,0.10568060063081311,0.003314191464785232,2024-10,2024Q4,13,NY_13_20,LOW_VOL,MID_STRENGTH
2024-10-23 00:30:00,2024-10-23 07:00:53.948,11459,11485,BUY,2749.415,2749.415,SL,0.22,26,True,97.26038380381078,0.009726038380381,10578.815356993637,2024-10-23 00:30:00,0.6608128061857801,0.5126880283202343,0.0006900465693408277,0.3216256123715602,0.9612711897778634,0.03154109766683234,0.010503187263824348,2024-10,2024Q4,0,ASIA_00_07,LOW_VOL,MID_STRENGTH
2024-10-23 19:30:00,2024-10-24 03:15:06.772,11531,11562,BUY,2719.735,2736.797715402954,TP,0.12,31,True,163.80206786835768,0.0163802067868357,10742.617424861994,2024-10-23 19:30:00,0.6569051202844483,0.5344226507074252,0.0012543205835571951,0.3138102405688965,0.7997675705482435,0.3003309177390135,0.0008175405198173058,2024-10,2024Q4,19,NY_13_20,MID_VOL,MID_STRENGTH
2024-10-24 09:45:00,2024-10-24 09:50:39.189,11588,11588,BUY,2738.916,2733.9369674715595,SL,0.22,0,False,-109.53871562569566,-0.0109538715625695,10633.0787092363,2024-10-24 09:45:00,0.5953947519171771,0.3774153401422932,0.0007745246473090594,0.1907895038343541,0.797991014883829,0.21840474526057133,0.015758517750039253,2024-10,2024Q4,9,LONDON_07_13,LOW_VOL,LOW_STRENGTH
2024-10-25 08:00:00,2024-10-25 10:10:08.058,11673,11681,BUY,2724.472,2734.6861153649515,TP,0.21,8,True,161.38302276623338,0.0161383022766233,10794.461732002532,2024-10-25 08:00:00,0.60139790037318,0.4766688474633148,0.0007813725581678573,0.20279580074635994,0.925233251311048,0.11903856023739795,0.016902394156361966,2024-10,2024Q4,8,LONDON_07_13,LOW_VOL,LOW_STRENGTH
2024-10-28 21:45:00,2024-10-28 22:30:13.191,11820,11823,BUY,2753.805,2748.550758515232,SL,0.21,3,False,-110.33907118013848,-0.0110339071180138,10684.122660822391,2024-10-28 21:45:00,0.6023374732288702,0.37414252850746926,0.000792358672856664,0.20467494645774043,0.8294559824760602,0.1372373419703187,0.013262785466688645,2024-10,2024Q4,21,LATE_20_24,LOW_VOL,LOW_STRENGTH
2024-10-29 09:30:00,2024-10-29 10:25:36.585,11867,11870,BUY,2768.826,2761.648704148733,SL,0.15,3,False,-107.65943776899802,-0.0107659437768998,10576.463223053395,2024-10-29 09:30:00,0.6925871251544541,0.8100776314661574,0.0010434128064974767,0.3851742503089082,1.1915521157801647,0.04224544139411933,0.01165695054131367,2024-10,2024Q4,9,LONDON_07_13,MID_VOL,HIGH_STRENGTH
2024-10-30 01:30:00,2024-10-30 02:51:54.306,11927,11932,BUY,2786.575,2780.6360693145643,SL,0.18,5,False,-106.90075233783864,-0.0106900752337838,10469.562470715557,2024-10-30 01:30:00,0.6526050200331578,0.4025148540796443,0.000841195583756648,0.3052100400663156,0.811494281442648,0.15431123377680836,0.006707830824833477,2024-10,2024Q4,1,ASIA_00_07,LOW_VOL,LOW_STRENGTH
2024-10-31 09:15:00,2024-10-31 09:46:58.818,12050,12052,SELL,2752.525,2740.182911509237,TP,0.17,2,True,159.6243444805394,0.0159624344480539,10629.186815196095,2024-10-31 09:15:00,0.29600061280100004,0.905790506071788,0.0009054466750338665,0.4079987743979999,1.2941024034606325,0.11626289131623692,0.013033217796411409,2024-10,2024Q4,9,LONDON_07_13,LOW_VOL,HIGH_STRENGTH
2024-10-31 10:15:00,2024-10-31 11:00:48.814,12054,12057,SELL,2734.485,2741.916971627623,SL,0.14,3,False,-104.04760278671804,-0.0104047602786718,10525.139212409376,2024-10-31 10:15:00,0.2707272632192099,0.9297607904349574,0.0010809850908643948,0.45854547356158015,1.3531521247404956,0.18709532391536002,0.026656366207459176,2024-10,2024Q4,10,LONDON_07_13,MID_VOL,HIGH_STRENGTH
2024-10-31 14:30:00,2024-11-01 09:25:41.231,12071,12142,BUY,2748.512,2748.512,SL,0.13,71,True,100.27093022359404,0.0100270930223594,10625.41014263297,2024-10-31 14:30:00,0.6816346500784386,0.7085627130660789,0.001201085456539571,0.3632693001568772,0.9634451411410146,0.2900155639706864,0.006635564964858343,2024-10,2024Q4,14,NY_13_20,MID_VOL,HIGH_STRENGTH
2024-11-06 09:00:00,2024-11-07 08:23:23.151,12413,12502,SELL,2664.045,2681.011117041641,SL,0.06,89,False,-101.7967022498442,-0.0101796702249844,10523.613440383127,2024-11-06 09:00:00,0.4257951635088616,0.9358769005706965,0.002559397458909907,0.1484096729822768,1.4236414767719807,0.16989540221146357,0.02114032186401285,2024-11,2024Q4,9,LONDON_07_13,HIGH_VOL,HIGH_STRENGTH
2024-11-07 09:45:00,2024-11-07 15:15:48.131,12508,12530,BUY,2691.045,2707.355802711937,TP,0.13,22,True,164.1954139668366,0.0164195413966836,10687.808854349963,2024-11-07 09:45:00,0.6762766651936238,0.42272681551904456,0.0012128534324149056,0.3525533303872477,0.8155275686304474,0.21213221482698347,0.009657628192673379,2024-11,2024Q4,9,LONDON_07_13,MID_VOL,LOW_STRENGTH
2024-11-07 15:45:00,2024-11-07 21:04:11.828,12532,12549,BUY,2703.865,2695.0514366710245,SL,0.12,17,False,-105.76275994770369,-0.0105762759947703,10582.04609440226,2024-11-07 15:45:00,0.5701752384033266,0.8173135480163659,0.0013027573121133763,0.14035047680665325,1.1435030427246289,0.2138956290061162,0.001687104814696777,2024-11,2024Q4,15,NY_13_20,MID_VOL,HIGH_STRENGTH
2024-11-11 09:15:00,2024-11-11 10:37:47.808,12690,12695,SELL,2632.505,2615.9448298624293,TP,0.13,5,True,166.70571271821018,0.016670571271821,10748.75180712047,2024-11-11 09:15:00,0.31434446787861514,0.9827545335105184,0.001264703233577123,0.3713110642427697,1.635803052030588,0.12761839515204595,0.013009772723531432,2024-11,2024Q4,9,LONDON_07_13,MID_VOL,HIGH_STRENGTH
2024-11-11 11:15:00,2024-11-11 15:34:34.065,12698,12715,SELL,2614.995,2623.890746690124,SL,0.12,17,False,-106.74896028148578,-0.0106748960281485,10642.002846838985,2024-11-11 11:15:00,0.39658880396617885,0.8670858654177085,0.0013295970806560034,0.2068223920676423,1.2407696221669504,0.28803551170011915,0.02192345503284826,2024-11,2024Q4,11,LONDON_07_13,MID_VOL,HIGH_STRENGTH
2024-11-11 16:00:00,2024-11-12 00:23:22.998,12717,12746,BUY,2622.285,2613.1000697650597,SL,0.12,29,False,-110.2191628192868,-0.0110219162819286,10531.783684019698,2024-11-11 16:00:00,0.6410959039901782,0.4610184794594672,0.0014113828647274048,0.2821918079803565,0.8698095280570199,0.320069923383353,0.025083771564857082,2024-11,2024Q4,16,NY_13_20,HIGH_VOL,LOW_STRENGTH
2024-11-12 07:30:00,2024-11-12 10:29:23.250,12775,12786,BUY,2602.945,2602.945,SL,0.14,11,True,99.45504036557242,0.0099455040365572,10631.23872438527,2024-11-12 07:30:00,0.6471430111543449,0.5236351437762349,0.0011704663491090977,0.29428602230868983,0.9518380021321629,0.073447634566983,0.005024645010555537,2024-11,2024Q4,7,LONDON_07_13,MID_VOL,MID_STRENGTH
2024-11-14 07:45:00,2024-11-14 10:25:16.731,12960,12970,BUY,2553.925,2570.7507410314965,TP,0.13,10,True,169.3791263837328,0.0169379126383732,10800.617850769002,2024-11-14 07:45:00,0.617234915952712,0.47019299206004816,0.0013239283833389223,0.23446983190542392,0.9327033606631243,0.1227899088832891,0.014590277136945592,2024-11,2024Q4,7,LONDON_07_13,MID_VOL,LOW_STRENGTH
2024-11-17 20:45:00,2024-11-18 01:04:10.365,13100,13117,BUY,2591.365,2582.026009766457,SL,0.12,17,False,-112.06788280251568,-0.0112067882802515,10688.549967966486,2024-11-17 20:45:00,0.6165294651869507,0.7748847902757847,0.0014513055349132473,0.23305893037390146,1.1936551257108954,0.06894707667708465,0.015312023231540135,2024-11,2024Q4,20,LATE_20_24,HIGH_VOL,HIGH_STRENGTH
2024-11-18 05:00:00,2024-11-18 10:57:16.970,13133,13156,BUY,2595.975,2612.3365401895503,TP,0.13,23,True,164.7061712414726,0.0164706171241472,10853.25613920796,2024-11-18 05:00:00,0.6675901319883055,0.3486497101595636,0.0012638513651225495,0.33518026397661105,0.8079710602368145,0.1104857440814242,0.005241405199879298,2024-11,2024Q4,5,ASIA_00_07,MID_VOL,LOW_STRENGTH
2024-11-18 11:15:00,2024-11-19 04:19:55.245,13158,13222,BUY,2613.325,2628.9717832760475,TP,0.14,64,True,164.8127838410328,0.0164812783841032,11018.068923048992,2024-11-18 11:15:00,0.6486005431217308,0.36673317906665504,0.0011841493386826702,0.29720108624346153,0.813108360346658,0.20283221099693566,0.012547294462590008,2024-11,2024Q4,11,LONDON_07_13,MID_VOL,LOW_STRENGTH
