entry_time,exit_time,entry_i,exit_i,side,entry_price,exit_price,initial_lot,final_lot,pnl,reason,bars_held,partial_done,balance
2025-01-20 09:30:00,2025-01-21 18:00:00,16360,16463,SELL,21568.991,21663.540192681445,0.01,0.01,-94.60919268144295,SL,103,False,11104.56818780648
2025-01-23 16:00:00,2025-01-27 05:45:00,16640,16777,SELL,21897.843,20810.809999999998,0.01,0.01,1086.9730000000031,REGIME_CHANGE,137,False,12191.541187806484
2025-01-28 09:45:00,2025-01-31 10:30:00,16882,17152,BUY,21059.464,21779.087000000003,0.01,0.01,719.5630000000033,REGIME_CHANGE,270,False,12911.104187806488
2025-02-07 10:15:00,2025-02-07 15:15:00,17596,17616,BUY,21624.13,21465.56093154833,0.01,0.01,-158.62906845167032,SL,20,False,12752.475119354818
2025-02-11 03:00:00,2025-02-11 03:30:00,17745,17747,BUY,21636.808,21677.708615707023,0.02,0.01,62.496173822407286,TP,2,True,12814.971293177226
2025-02-18 01:45:00,2025-02-18 03:00:00,18172,18177,SELL,22220.787,22220.887,0.03,0.01,21.336106077542645,BE_AFTER_PARTIAL,5,True,12836.307399254769
2025-03-21 07:45:00,2025-03-28 10:45:00,20247,20704,BUY,19494.265,19366.286233971794,0.01,0.01,-128.03876602820543,SL,457,False,12708.268633226564
2025-04-15 18:15:00,2025-04-16 04:15:00,21787,21827,BUY,18595.299,18469.211132045784,0.01,0.01,-126.14786795421475,TP,40,False,12582.12076527235
2025-04-24 09:45:00,2025-04-24 10:15:00,22294,22296,SELL,18841.219,19011.159354302905,0.01,0.01,-170.00035430290387,SL,2,False,12412.120410969446
2025-04-30 08:30:00,2025-04-30 08:45:00,22645,22646,BUY,19338.121,19230.197853825026,0.01,0.01,-107.98314617497323,SL,1,False,12304.137264794474
2025-05-16 10:45:00,2025-05-19 02:00:00,23722,23776,BUY,21245.765,21179.05926909012,0.01,0.01,-66.76573090987819,TP,54,False,12237.371533884596
2025-05-22 08:00:00,2025-05-23 07:30:00,24067,24154,BUY,21012.486,20900.009424107768,0.01,0.01,-112.5365758922331,SL,87,False,12124.834957992363
2025-06-02 09:45:00,2025-06-02 19:15:00,24680,24711,SELL,21378.742,21444.719959476504,0.01,0.01,-66.03795947650593,TP,31,False,12058.796998515858
2025-06-05 03:30:00,2025-06-05 04:45:00,24922,24927,SELL,21773.609,21773.709,0.02,0.01,18.05569572847424,BE_AFTER_PARTIAL,5,True,12076.852694244333
2025-06-06 08:45:00,2025-06-06 10:00:00,25032,25037,SELL,21738.575,21810.163999999997,0.01,0.01,-71.6489999999963,REGIME_CHANGE,5,False,12005.203694244337
2025-06-11 08:45:00,2025-06-16 10:15:00,25299,25572,SELL,22023.242,21944.542999999998,0.01,0.01,78.63900000000052,REGIME_CHANGE,273,False,12083.842694244338
2025-06-25 08:00:00,2025-06-25 09:30:00,26173,26179,SELL,22267.698,22320.89427597458,0.02,0.02,-106.51255194916043,SL,6,False,11977.330142295177
2025-06-26 04:30:00,2025-06-26 06:15:00,26248,26255,SELL,22346.997,22347.096999999998,0.02,0.01,18.616633239634105,SL,7,True,11995.946775534812
2025-06-27 02:45:00,2025-06-27 04:00:00,26330,26335,SELL,22524.743,22524.842999999997,0.03,0.01,25.952040459990094,BE_AFTER_PARTIAL,5,True,12021.898815994802
2025-07-14 21:45:00,2025-07-14 22:00:00,27352,27353,SELL,22900.099,22965.172350044268,0.02,0.02,-130.26670008853864,SL,1,False,11891.632115906263
2025-07-17 02:15:00,2025-07-17 05:00:00,27548,27559,SELL,22943.519,22943.619,0.02,0.01,11.596463707802176,SL,11,True,11903.228579614066
2025-07-27 18:15:00,2025-07-28 03:00:00,28139,28174,SELL,23373.598,23411.16434635393,0.01,0.01,-37.62634635392766,TP,35,False,11865.602233260139
2025-08-05 10:45:00,2025-08-05 18:15:00,28739,28762,BUY,23072.987,22942.208148454356,0.01,0.01,-130.838851545645,SL,23,False,11734.763381714494
2025-08-07 06:00:00,2025-08-07 06:30:00,28898,28900,SELL,23489.408,23498.232,0.01,0.01,-8.884000000000524,REGIME_CHANGE,2,False,11725.879381714494
2025-08-08 10:30:00,2025-08-08 15:45:00,29005,29026,SELL,23570.721,23574.891732013297,0.01,0.01,-4.2307320132954915,TP,21,False,11721.6486497012
2025-08-19 09:45:00,2025-08-19 10:30:00,29625,29628,BUY,23600.709,23516.894510167836,0.01,0.01,-83.87448983216251,SL,3,False,11637.774159869037
2025-08-20 09:45:00,2025-08-20 10:00:00,29714,29715,BUY,23244.887,23145.25673060432,0.01,0.01,-99.69026939567863,SL,1,False,11538.08389047336
2025-08-28 09:45:00,2025-08-28 15:00:00,30248,30269,SELL,23641.609,23733.23031100287,0.01,0.01,-91.68131100286934,SL,21,False,11446.40257947049
2025-09-02 03:45:00,2025-09-02 06:15:00,30478,30488,BUY,23309.044,23221.041026579023,0.01,0.01,-88.06297342097838,SL,10,False,11358.339606049512
2025-09-09 10:45:00,2025-09-23 02:00:00,30951,31806,BUY,23711.103,24754.958000000002,0.01,0.01,1043.7950000000033,REGIME_CHANGE,855,False,12402.134606049516
2025-09-25 03:15:00,2025-09-25 04:00:00,31989,31992,BUY,24461.929,24510.160848444713,0.02,0.01,73.4145939379149,TP,3,True,12475.549199987432
2025-09-25 07:15:00,2025-09-25 08:45:00,32005,32011,BUY,24406.369,24329.672996077687,0.02,0.02,-153.51200784462446,SL,6,False,12322.037192142807
2025-09-26 08:45:00,2025-09-29 00:15:00,32100,32155,SELL,24496.533,24601.520460417494,0.01,0.01,-105.04746041749473,SL,55,False,12216.989731725313
2025-09-30 03:45:00,2025-09-30 05:30:00,32258,32265,BUY,24543.794,24584.98430172836,0.02,0.01,67.12171747057334,TP,7,True,12284.111449195887
2025-10-02 09:45:00,2025-10-03 13:45:00,32460,32565,BUY,24833.47,24750.877353227843,0.01,0.01,-82.65264677215833,SL,105,False,12201.45880242373
2025-10-20 10:00:00,2025-10-20 10:45:00,33529,33532,SELL,25056.708,25132.915999999997,0.01,0.01,-76.26799999999872,REGIME_CHANGE,3,False,12125.190802423731
2025-10-22 10:30:00,2025-10-22 12:30:00,33709,33717,BUY,24964.416,24821.12778416958,0.01,0.01,-143.3482158304201,SL,8,False,11981.842586593311
2025-10-28 08:15:00,2025-10-28 09:15:00,34060,34064,SELL,25913.316,25913.415999999997,0.02,0.01,21.172229689970557,BE_AFTER_PARTIAL,4,True,12003.014816283283
2025-11-07 06:15:00,2025-11-07 09:30:00,34760,34773,BUY,25014.37,24872.844726907864,0.01,0.01,-141.58527309213474,SL,13,False,11861.429543191149
2025-11-12 09:45:00,2025-11-12 11:00:00,35041,35046,BUY,25540.786,25425.62989039765,0.01,0.01,-115.21610960235063,SL,5,False,11746.213433588799
2025-11-25 09:45:00,2025-11-26 12:00:00,35842,35940,BUY,24660.936,25287.837000000003,0.01,0.01,626.8410000000017,REGIME_CHANGE,98,False,12373.0544335888
2025-12-02 09:45:00,2025-12-02 19:15:00,36220,36251,SELL,25547.029,25549.149491159238,0.01,0.01,-2.180491159239464,TP,31,False,12370.873942429562
2025-12-03 09:15:00,2025-12-12 10:45:00,36307,36936,BUY,25387.175,25263.598754349627,0.01,0.01,-123.6362456503726,SL,629,False,12247.23769677919
2025-12-19 09:45:00,2025-12-22 00:15:00,37377,37428,SELL,25311.649,25431.06495360328,0.01,0.01,-119.47595360327848,TP,51,False,12127.761743175912
2025-12-22 09:30:00,2025-12-22 09:45:00,37465,37466,SELL,25542.761,25455.819,0.02,0.02,173.7639999999982,REGIME_CHANGE,1,False,12301.52574317591
2025-12-23 09:00:00,2025-12-23 09:45:00,37552,37555,BUY,25389.136,25497.786,0.02,0.01,133.933693958158,TP,3,True,12435.459437134068
2025-12-24 11:45:00,2025-12-24 13:00:00,37652,37657,SELL,25653.953,25654.053,0.02,0.01,19.302458823741183,BE_AFTER_PARTIAL,5,True,12454.76189595781
2026-01-06 03:15:00,2026-01-06 03:30:00,38229,38230,BUY,25407.37,25350.601679578718,0.02,0.02,-113.65664084256161,SL,1,False,12341.105255115248
2026-01-06 10:00:00,2026-01-06 21:15:00,38256,38294,SELL,25569.816,25626.63436646078,0.01,0.01,-56.87836646078228,TP,38,False,12284.226888654466
2026-01-07 09:45:00,2026-01-07 11:30:00,38344,38351,SELL,25671.925,25754.138582831518,0.01,0.01,-82.27358283151858,SL,7,False,12201.953305822948
2026-01-08 09:45:00,2026-01-14 10:45:00,38433,38793,BUY,25447.099,25319.908018451675,0.01,0.01,-127.25098154832318,SL,360,False,12074.702324274625
2026-01-16 10:00:00,2026-01-16 10:30:00,38968,38970,BUY,25574.761,25459.68147834575,0.01,0.01,-115.13952165425013,SL,2,False,11959.562802620376
2026-01-21 07:00:00,2026-02-03 18:00:00,39210,40048,BUY,24904.899,25278.603000000003,0.01,0.01,373.64400000000154,REGIME_CHANGE,838,False,12333.206802620378
2026-02-05 07:45:00,2026-02-05 10:00:00,40192,40201,BUY,24689.029,24462.048399861567,0.01,0.01,-227.04060013843136,SL,9,False,12106.166202481947
2026-02-11 05:15:00,2026-02-12 10:45:00,40538,40649,BUY,25079.697,24976.128704333827,0.01,0.01,-103.62829566617307,SL,111,False,12002.537906815774
2026-02-16 09:15:00,2026-02-16 09:45:00,40821,40823,BUY,24713.899,24626.4629929965,0.01,0.01,-87.49600700349998,SL,2,False,11915.041899812275
2026-02-25 09:45:00,2026-02-25 10:15:00,41433,41435,SELL,25220.155,25256.262,0.01,0.01,-36.16699999999997,REGIME_CHANGE,2,False,11878.874899812276
2026-02-26 09:45:00,2026-02-26 10:00:00,41522,41523,BUY,25220.316,25115.2084099024,0.01,0.01,-105.16759009759932,SL,1,False,11773.707309714677
2026-03-06 08:45:00,2026-03-08 17:00:00,42052,42082,BUY,24705.57,24525.830213926456,0.01,0.01,-179.79978607354366,SL,30,False,11593.907523641134
2026-03-24 02:15:00,2026-03-31 10:15:00,43089,43558,SELL,24265.576,23342.677,0.01,0.01,922.8390000000013,REGIME_CHANGE,469,False,12516.746523641135
2026-04-01 21:30:00,2026-04-02 01:45:00,43685,43702,BUY,23798.619,23594.013004781053,0.01,0.01,-204.6659952189462,SL,17,False,12312.08052842219
2026-04-13 10:00:00,2026-04-13 11:15:00,44269,44274,SELL,25142.142,25168.618,0.01,0.01,-26.53599999999875,REGIME_CHANGE,5,False,12285.544528422191
2026-04-14 09:45:00,2026-04-14 11:30:00,44357,44364,SELL,25586.577,25685.574540309524,0.01,0.01,-99.05754030952318,SL,7,False,12186.486988112669
2026-04-15 10:30:00,2026-04-15 14:30:00,44449,44465,SELL,25969.779,26095.176681857156,0.01,0.01,-125.4576818571573,SL,16,False,12061.029306255512
2026-04-17 08:15:00,2026-04-17 08:30:00,44618,44619,SELL,26437.403,26467.797,0.02,0.02,-60.90800000000046,REGIME_CHANGE,1,False,12000.12130625551
2026-04-17 09:00:00,2026-04-17 10:45:00,44621,44628,SELL,26583.392,26693.862392958887,0.01,0.01,-110.53039295888681,SL,7,False,11889.590913296624
2026-05-01 09:45:00,2026-05-01 14:30:00,45514,45533,SELL,27659.649,27690.44648659592,0.01,0.01,-30.857486595918598,TP,19,False,11858.733426700706
2026-05-04 06:15:00,2026-05-05 19:15:00,45589,45723,BUY,27581.149,28263.086000000003,0.01,0.01,681.8770000000018,REGIME_CHANGE,134,False,12540.610426700709
2026-05-07 03:15:00,2026-05-07 10:30:00,45844,45873,SELL,28681.044,28781.757077941405,0.01,0.01,-100.77307794140377,SL,29,False,12439.837348759305
2026-05-08 08:45:00,2026-05-08 09:45:00,45955,45959,SELL,28848.066,28948.50138445537,0.01,0.01,-100.49538445536979,SL,4,False,12339.341964303936
2026-05-29 09:45:00,2026-05-31 23:15:00,47278,47325,SELL,30387.259,30513.738980919457,0.01,0.01,-126.5399809194592,SL,47,False,12212.801983384477
2026-06-01 09:15:00,2026-06-04 06:45:00,47365,47622,BUY,30284.408,30149.59193351663,0.01,0.01,-134.87606648337038,SL,257,False,12077.925916901107
2026-06-14 18:15:00,2026-06-15 05:15:00,48194,48238,SELL,30031.799,30214.30525864047,0.01,0.01,-182.56625864047106,TP,44,False,11895.359658260637
