time,magic,approved,reason,volume,executive_stop,disaster_stop,requested_risk_cash,authorized_risk_cash,existing_portfolio_risk_cash,throttle
2020-06-30 21:00:00+00:00,6002,True,APPROVED,0.03,9878.113750000002,9787.495000000003,250.79841000000044,217.48499999999913,205.8554999999993,1.0
2020-07-06 03:00:00+00:00,6001,True,APPROVED,0.05,10289.111250000002,10227.605000000003,251.56590000000048,246.02499999999782,217.48499999999913,1.0
2020-07-08 16:00:00+00:00,6001,True,APPROVED,0.04,10410.039999999999,10332.86,251.9496500000005,246.9759999999995,217.48499999999913,1.0
2020-07-10 18:00:00+00:00,6001,True,APPROVED,0.03,10475.010000000002,10381.860000000002,252.10653000000053,223.55999999999912,217.48499999999913,1.0
2020-07-15 02:00:00+00:00,6001,True,APPROVED,0.01,10211.238125000002,10037.947500000002,251.74000500000054,138.6324999999997,0.0,1.0
2020-07-20 16:00:00+00:00,6001,True,APPROVED,0.04,10540.95625,10464.735,251.71704500000055,243.9080000000002,0.0,1.0
2020-07-20 16:00:00+00:00,6002,True,APPROVED,0.04,10540.95625,10464.735,251.71154500000057,243.9080000000002,243.9080000000002,1.0
2020-07-23 09:00:00+00:00,6001,True,APPROVED,0.03,10666.102499999999,10578.779999999999,251.97078500000055,209.57400000000052,0.0,1.0
2020-07-23 09:00:00+00:00,6002,True,APPROVED,0.03,10666.102499999999,10578.779999999999,251.96666000000056,209.57400000000052,209.57400000000052,1.0
2020-07-27 12:00:00+00:00,6001,True,APPROVED,0.02,10237.716250000001,10122.805,251.59854500000054,183.85800000000017,0.0,1.0
2020-07-28 02:00:00+00:00,6002,True,APPROVED,0.02,10403.40125,10290.035,251.75684500000054,181.3860000000001,183.85800000000017,1.0
2020-07-30 00:00:00+00:00,6001,True,APPROVED,0.03,10437.421250000003,10352.805000000004,251.5227350000005,203.0789999999979,0.0,1.0
2020-07-30 20:00:00+00:00,6001,True,APPROVED,0.03,10443.790625000001,10350.427500000002,251.3451500000005,224.07149999999965,0.0,1.0
2020-07-30 20:00:00+00:00,6002,True,APPROVED,0.03,10443.790625000001,10350.427500000002,251.3410250000005,224.07149999999965,224.07149999999965,1.0
2020-08-06 17:00:00+00:00,6001,True,APPROVED,0.05,10953.359375,10891.4225,252.34086500000052,247.7474999999995,0.0,1.0
2020-08-12 17:00:00+00:00,6001,True,APPROVED,0.03,10828.294375,10723.5225,252.19559000000052,251.45250000000087,0.0,1.0
2020-08-12 20:00:00+00:00,6002,True,APPROVED,0.02,10843.68375,10737.145,252.22250000000057,170.46200000000027,251.45250000000087,1.0
2020-08-13 15:00:00+00:00,6001,True,APPROVED,0.04,10998.830625,10924.2175,252.09070000000054,238.76199999999955,0.0,1.0
2020-08-13 17:00:00+00:00,6002,True,APPROVED,0.04,11007.078125,10929.147500000001,252.12160000000054,249.3779999999999,238.76199999999955,1.0
2020-08-17 10:00:00+00:00,6001,True,APPROVED,0.05,11028.623749999999,10970.755,251.73548000000056,231.47500000000036,0.0,1.0
2020-08-20 17:00:00+00:00,6001,True,APPROVED,0.04,11192.430624999999,11115.3575,252.1618300000006,246.63399999999965,0.0,1.0
2020-08-20 17:00:00+00:00,6002,True,APPROVED,0.04,11192.430624999999,11115.3575,252.1563300000006,246.63399999999965,246.63399999999965,1.0
2020-08-25 19:00:00+00:00,6001,True,APPROVED,0.04,11442.628750000002,11366.705000000002,253.04473000000064,242.9559999999983,246.63399999999965,1.0
2020-08-28 06:00:00+00:00,6001,True,APPROVED,0.03,11733.400625,11642.417500000001,254.2323100000006,218.3594999999994,246.63399999999965,1.0
2020-08-28 21:00:00+00:00,6001,True,APPROVED,0.03,11695.012499999999,11594.88,254.1385350000006,240.31800000000038,246.63399999999965,1.0
2020-09-09 19:00:00+00:00,6001,True,APPROVED,0.01,10788.194562500003,10587.282750000002,255.0493050000006,160.72944999999964,0.0,1.0
2020-09-10 15:00:00+00:00,6001,True,APPROVED,0.02,11045.502687500002,10891.120250000002,255.0711200000006,247.01189999999914,0.0,1.0
2020-09-11 11:00:00+00:00,6001,True,APPROVED,0.02,10870.223750000001,10718.255000000001,254.7648500000006,243.15,0.0,1.0
2020-09-14 17:00:00+00:00,6001,True,APPROVED,0.02,10915.90375,10774.835,254.4072300000006,225.71000000000058,0.0,1.0
2020-09-15 07:00:00+00:00,6002,True,APPROVED,0.02,11000.595,10890.51,254.39622000000062,176.1360000000001,225.71000000000058,1.0
2020-09-22 00:00:00+00:00,6001,True,APPROVED,0.01,10486.055624999999,10314.297499999999,254.5044300000006,137.40650000000025,0.0,1.0
2020-09-22 20:00:00+00:00,6001,True,APPROVED,0.02,10666.025624999998,10512.937499999998,254.51172000000062,244.94100000000108,0.0,1.0
2020-09-22 21:00:00+00:00,6002,True,APPROVED,0.02,10723.914999999999,10570.929999999998,254.5665500000006,244.77600000000095,244.94100000000108,1.0
2020-09-25 02:00:00+00:00,6001,True,APPROVED,0.01,10468.16375,10300.125,254.21072000000063,134.43100000000013,0.0,1.0
2020-09-25 19:00:00+00:00,6001,True,APPROVED,0.02,10632.590625,10483.4175,254.16554000000062,238.67700000000042,0.0,1.0
2020-09-25 19:00:00+00:00,6002,True,APPROVED,0.02,10632.590625,10483.4175,254.16279000000065,238.67700000000042,238.67700000000042,1.0
2020-09-30 17:00:00+00:00,6001,True,APPROVED,0.02,11157.973750000001,11043.385000000002,254.83147000000062,183.3419999999991,238.67700000000042,1.0
2020-10-05 20:00:00+00:00,6001,True,APPROVED,0.02,11105.045625000002,10979.987500000003,254.66074000000063,200.0929999999993,0.0,1.0
2020-10-06 14:00:00+00:00,6002,True,APPROVED,0.04,11234.624375,11159.2425,254.61986000000064,241.22200000000012,0.0,1.0
2020-10-07 18:00:00+00:00,6001,True,APPROVED,0.03,11165.833750000002,11063.685000000003,254.17542000000063,245.1569999999985,0.0,1.0
2020-10-08 09:00:00+00:00,6002,True,APPROVED,0.04,11353.024375,11281.3525,254.31493500000062,229.35,245.1569999999985,1.0
2020-10-16 13:00:00+00:00,6002,True,APPROVED,0.03,11623.822499999998,11519.469999999998,255.96717000000066,250.44600000000213,0.0,1.0
2020-10-16 15:00:00+00:00,6001,True,APPROVED,0.03,11653.804999999997,11547.709999999995,256.0158600000007,254.62800000000283,250.44600000000213,1.0
2020-10-29 18:00:00+00:00,6001,True,APPROVED,0.02,11026.5405625,10903.33775,255.68092500000068,197.12450000000027,0.0,1.0
2020-11-02 11:00:00+00:00,6001,True,APPROVED,0.02,10800.206562500001,10663.365750000003,255.4974250000007,218.9452999999994,0.0,1.0
2020-11-03 17:00:00+00:00,6001,True,APPROVED,0.02,10960.0370625,10843.96675,255.24666400000072,185.7125,0.0,1.0
2020-11-03 21:00:00+00:00,6002,True,APPROVED,0.02,10908.3124375,10787.67725,255.20588400000074,193.01630000000006,185.7125,1.0
2020-11-06 18:00:00+00:00,6001,True,APPROVED,0.02,11647.0911875,11506.38525,256.6420860000007,225.12950000000055,193.01630000000006,1.0
2020-11-11 16:00:00+00:00,6001,True,APPROVED,0.01,11291.159,11116.269,256.53375600000066,139.9119999999999,0.0,1.0
2020-11-12 11:00:00+00:00,6002,True,APPROVED,0.02,11594.804625,11477.3165,256.59810100000067,187.98099999999977,139.9119999999999,1.0
2020-11-13 11:00:00+00:00,6001,True,APPROVED,0.03,11610.658000000001,11508.561000000002,256.4447760000007,245.0327999999994,0.0,1.0
2020-11-16 01:00:00+00:00,6002,True,APPROVED,0.03,11729.311500000002,11624.533000000001,256.3689630000007,251.46839999999975,0.0,1.0
2020-11-17 00:00:00+00:00,6001,True,APPROVED,0.03,11750.013749999998,11648.095999999998,256.1566860000007,244.60260000000125,0.0,1.0
2020-11-20 02:00:00+00:00,6001,True,APPROVED,0.03,11702.650125,11613.300500000001,256.0002090000007,214.4390999999996,0.0,1.0
2020-11-24 18:00:00+00:00,6001,True,APPROVED,0.04,11820.062750000001,11743.564,255.99035400000074,244.79600000000065,0.0,1.0
2020-11-24 20:00:00+00:00,6002,True,APPROVED,0.04,11840.204249999999,11760.795999999998,256.04259400000075,254.10640000000132,244.79600000000065,1.0
2020-11-27 12:00:00+00:00,6001,True,APPROVED,0.08,12080.279,12041.969000000001,256.4112340000007,245.18399999999966,254.10640000000132,1.0
2020-12-03 03:00:00+00:00,6001,True,APPROVED,0.04,12248.237125000001,12172.976500000002,257.6845260000007,240.8339999999982,254.10640000000132,1.0
2020-12-07 00:00:00+00:00,6001,True,APPROVED,0.05,12364.839625,12305.2305,257.8221220000008,238.43649999999985,254.10640000000132,1.0
2020-12-07 16:00:00+00:00,6001,True,APPROVED,0.06,12433.577625000002,12381.720500000001,257.76791600000075,248.91419999999997,254.10640000000132,1.0
2020-12-14 01:00:00+00:00,6001,True,APPROVED,0.03,12121.2455,12023.821000000002,257.29290600000076,233.8187999999991,0.0,1.0
2020-12-14 12:00:00+00:00,6002,True,APPROVED,0.04,12247.1735,12181.029000000002,257.3369130000008,211.66239999999817,233.8187999999991,1.0
2020-12-21 06:00:00+00:00,6001,True,APPROVED,0.05,12576.26525,12514.174,257.8444780000008,248.36499999999978,0.0,1.0
2020-12-22 13:00:00+00:00,6002,True,APPROVED,0.03,12451.84075,12352.351999999999,257.2194405000008,238.77300000000105,0.0,1.0
2020-12-22 14:00:00+00:00,6001,True,APPROVED,0.03,12445.341375,12345.3095,257.2080105000008,240.0765000000003,238.77300000000105,1.0
2020-12-28 03:00:00+00:00,6001,True,APPROVED,0.05,12609.320875,12553.8115,256.94721150000083,222.03750000000036,0.0,1.0
2020-12-28 09:00:00+00:00,6002,True,APPROVED,0.06,12644.847125,12597.086500000001,256.9710365000009,229.25099999999946,222.03750000000036,1.0
2020-12-30 08:00:00+00:00,6001,True,APPROVED,0.07,12755.767749999999,12710.694,257.4282165000009,252.41300000000015,229.25099999999946,1.0
2021-01-04 08:00:00+00:00,6001,True,APPROVED,0.07,12799.348125,12753.9585,257.18847150000084,254.18189999999888,0.0,1.0
2021-01-04 08:00:00+00:00,6002,True,APPROVED,0.07,12799.348125,12753.9585,257.1788465000008,254.18189999999888,254.18189999999888,1.0
2021-01-05 20:00:00+00:00,6001,True,APPROVED,0.02,12454.373875,12344.0255,256.0100355000008,176.55740000000006,0.0,1.0
2021-01-07 16:00:00+00:00,6001,True,APPROVED,0.02,12520.0865,12389.629,255.8424855000008,208.73199999999997,0.0,1.0
2021-01-07 16:00:00+00:00,6002,True,APPROVED,0.02,12520.0865,12389.629,255.83973550000084,208.73199999999997,208.73199999999997,1.0
2021-01-13 17:00:00+00:00,6001,True,APPROVED,0.03,12725.6666875,12641.46325,255.90924550000085,202.08824999999962,0.0,1.0
2021-01-13 17:00:00+00:00,6002,True,APPROVED,0.03,12725.6666875,12641.46325,255.90512050000086,202.08824999999962,202.08824999999962,1.0
2021-01-19 04:00:00+00:00,6001,True,APPROVED,0.04,12719.931,12646.795000000002,255.83037550000088,234.03519999999844,0.0,1.0
2021-01-19 19:00:00+00:00,6002,True,APPROVED,0.05,12835.246875000003,12780.869500000003,255.72221550000089,217.50949999999835,0.0,1.0
2021-01-25 01:00:00+00:00,6001,True,APPROVED,0.04,13222.785625,13148.1885,256.8358355000009,238.71080000000075,217.50949999999835,1.0
2021-01-26 16:00:00+00:00,6001,True,APPROVED,0.03,13223.35925,13124.256,256.8403255000009,237.8478000000003,217.50949999999835,1.0
2021-02-01 18:00:00+00:00,6001,True,APPROVED,0.01,12716.699625000001,12533.480500000001,256.3655005000009,146.57529999999971,0.0,1.0
2021-02-02 04:00:00+00:00,6002,True,APPROVED,0.02,12898.417875000003,12746.787500000002,256.4076015000009,242.60859999999957,146.57529999999971,1.0
2021-02-04 17:00:00+00:00,6001,True,APPROVED,0.03,13206.890750000002,13119.648000000001,256.47975150000093,209.38259999999974,0.0,1.0
2021-02-11 19:00:00+00:00,6001,True,APPROVED,0.03,13449.0336875,13364.239249999999,256.59577650000097,203.50665000000043,0.0,1.0
2021-02-11 19:00:00+00:00,6002,True,APPROVED,0.03,13449.0336875,13364.239249999999,256.591651500001,203.50665000000043,203.50665000000043,1.0
2021-02-12 21:00:00+00:00,6001,True,APPROVED,0.04,13598.526812499998,13527.73275,256.58967450000097,226.54100000000037,0.0,1.0
2021-02-12 21:00:00+00:00,6002,True,APPROVED,0.04,13598.526812499998,13527.73275,256.584174500001,226.54100000000037,226.54100000000037,1.0
2021-02-19 13:00:00+00:00,6001,True,APPROVED,0.03,13456.473,13371.851,256.538730500001,203.0927999999996,0.0,1.0
2021-02-24 19:00:00+00:00,6001,True,APPROVED,0.01,12615.087875,12399.5775,256.343175500001,172.40830000000025,0.0,1.0
2021-03-01 02:00:00+00:00,6001,True,APPROVED,0.01,12345.379124999998,12103.116499999996,256.33933050000104,193.8101000000006,0.0,1.0
2021-03-01 20:00:00+00:00,6002,True,APPROVED,0.01,12782.140999999998,12617.074999999997,256.440541500001,132.0528000000006,193.8101000000006,1.0
2021-03-05 21:00:00+00:00,6001,True,APPROVED,0.01,11904.994250000002,11650.926000000001,256.337426500001,203.2545999999999,0.0,1.0
2021-03-09 15:00:00+00:00,6001,True,APPROVED,0.01,12185.825125,12011.0105,256.24150550000104,139.8517,0.0,1.0
2021-03-09 18:00:00+00:00,6002,True,APPROVED,0.01,12249.919125,12073.8025,256.27413050000104,140.8933000000001,139.8517,1.0
2021-03-11 07:00:00+00:00,6001,True,APPROVED,0.02,12485.498999999998,12349.412999999999,256.31874350000106,217.73760000000038,140.8933000000001,1.0
2021-03-15 00:00:00+00:00,6001,True,APPROVED,0.02,12585.900624999998,12460.478499999997,256.247188500001,200.67540000000082,0.0,1.0
2021-03-15 00:00:00+00:00,6002,True,APPROVED,0.02,12585.900624999998,12460.478499999997,256.2444385000011,200.67540000000082,200.67540000000082,1.0
2021-03-15 19:00:00+00:00,6001,True,APPROVED,0.02,12676.465124999999,12557.920499999997,256.288140500001,189.67140000000146,200.67540000000082,1.0
2021-03-17 20:00:00+00:00,6001,True,APPROVED,0.02,12835.704625000002,12712.122500000001,256.32785050000103,197.73139999999987,0.0,1.0
2021-03-22 03:00:00+00:00,6001,True,APPROVED,0.02,12542.581375,12414.799500000001,256.1965465000011,204.45099999999948,0.0,1.0
2021-03-22 18:00:00+00:00,6002,True,APPROVED,0.02,12828.4845,12720.653,256.4198485000011,172.53040000000038,204.45099999999948,1.0
2021-03-24 10:00:00+00:00,6001,True,APPROVED,0.03,12861.931875,12771.453500000001,256.18949650000104,217.14809999999926,0.0,1.0
2021-03-24 10:00:00+00:00,6002,True,APPROVED,0.03,12861.931875,12771.453500000001,256.18537150000105,217.14809999999926,217.14809999999926,1.0
2021-03-29 01:00:00+00:00,6001,True,APPROVED,0.02,12507.834625000001,12365.4865,255.66023650000105,227.75699999999998,0.0,1.0
2021-03-29 12:00:00+00:00,6002,True,APPROVED,0.02,12620.466000000002,12507.635000000002,255.68156650000108,180.52959999999953,227.75699999999998,1.0
2021-03-31 15:00:00+00:00,6001,True,APPROVED,0.03,12816.406375,12732.5455,255.66332450000104,201.26609999999965,0.0,1.0
2021-03-31 15:00:00+00:00,6002,True,APPROVED,0.03,12816.406375,12732.5455,255.65919950000105,201.26609999999965,201.26609999999965,1.0
2021-04-07 17:00:00+00:00,6001,True,APPROVED,0.04,13391.4015,13319.229000000001,256.8597815000011,230.95199999999895,201.26609999999965,1.0
2021-04-09 19:00:00+00:00,6001,True,APPROVED,0.04,13577.102375,13504.9375,257.26671450000106,230.9275999999998,201.26609999999965,1.0
2021-04-13 12:00:00+00:00,6002,True,APPROVED,0.05,13632.323875,13573.709499999999,257.27497650000106,234.4575000000005,0.0,1.0
2021-04-13 15:00:00+00:00,6001,True,APPROVED,0.04,13751.341375,13683.799500000001,257.6326015000011,216.1339999999997,234.4575000000005,1.0
2021-04-15 10:00:00+00:00,6001,True,APPROVED,0.05,13701.601125,13638.1525,257.2063515000011,253.79449999999997,0.0,1.0
2021-04-15 13:00:00+00:00,6002,True,APPROVED,0.04,13724.5055,13658.275,257.27760150000114,211.9376000000004,253.79449999999997,1.0
2021-04-16 17:00:00+00:00,6001,True,APPROVED,0.04,13801.61075,13730.598,257.59381050000115,227.24080000000103,211.9376000000004,1.0
2021-04-21 20:00:00+00:00,6001,True,APPROVED,0.03,13578.874625,13482.4465,257.2847665000012,231.42749999999978,0.0,1.0
2021-04-23 17:00:00+00:00,6001,True,APPROVED,0.03,13692.821875000001,13611.639500000001,257.3658385000012,194.83769999999967,0.0,1.0
2021-04-26 19:00:00+00:00,6001,True,APPROVED,0.05,13831.345500000001,13773.495000000003,257.2982935000012,231.40199999999822,0.0,1.0
2021-04-26 20:00:00+00:00,6002,True,APPROVED,0.05,13856.872750000002,13798.248000000003,257.36104350000124,234.49899999999803,231.40199999999822,1.0
2021-04-29 04:00:00+00:00,6001,True,APPROVED,0.04,13835.189125000004,13769.342500000004,257.04647350000124,210.7091999999975,0.0,1.0
2021-04-29 06:00:00+00:00,6002,True,APPROVED,0.05,13841.938750000003,13779.176000000003,257.0359695000012,251.05099999999766,210.7091999999975,1.0
2021-04-29 21:00:00+00:00,6002,True,APPROVED,0.03,13709.851687500002,13622.879250000002,256.5432635000012,208.73384999999908,0.0,1.0
2021-05-07 00:00:00+00:00,6001,True,APPROVED,0.02,13282.48875,13170.826000000001,256.42012550000123,178.66039999999995,0.0,1.0
2021-05-07 01:00:00+00:00,6002,True,APPROVED,0.02,13289.786250000001,13179.336000000001,256.42103550000127,176.72039999999984,178.66039999999995,1.0
2021-05-14 02:00:00+00:00,6001,True,APPROVED,0.02,12735.293000000001,12595.101,256.2600055000012,224.30720000000002,0.0,1.0
2021-05-14 19:00:00+00:00,6002,True,APPROVED,0.02,13022.607250000001,12905.074000000002,256.4765935000013,188.0531999999992,224.30720000000002,1.0
2021-05-18 06:00:00+00:00,6001,True,APPROVED,0.03,13099.803000000002,13014.311000000002,256.32754750000123,205.18079999999935,188.0531999999992,1.0
2021-05-20 07:00:00+00:00,6001,True,APPROVED,0.02,12870.3515,12751.073,256.07288050000125,190.84559999999985,0.0,1.0
2021-05-20 07:00:00+00:00,6002,True,APPROVED,0.02,12870.3515,12751.073,256.07013050000126,190.84559999999985,190.84559999999985,1.0
2021-05-24 12:00:00+00:00,6001,True,APPROVED,0.04,13267.842499999999,13191.317,256.53703450000125,244.88160000000062,190.84559999999985,1.0
2021-05-28 11:00:00+00:00,6001,True,APPROVED,0.05,13542.457250000001,13485.114000000001,257.0448685000013,229.3729999999996,0.0,1.0
2021-05-28 11:00:00+00:00,6002,True,APPROVED,0.05,13542.457250000001,13485.114000000001,257.0379935000013,229.3729999999996,229.3729999999996,1.0
2021-06-01 11:00:00+00:00,6001,True,APPROVED,0.06,13596.983750000001,13548.532000000001,256.98271850000134,232.56839999999866,0.0,1.0
2021-06-03 03:00:00+00:00,6001,True,APPROVED,0.04,13498.327,13431.757,256.74349850000135,213.02400000000054,0.0,1.0
2021-06-04 16:00:00+00:00,6001,True,APPROVED,0.03,13472.968375000002,13385.4055,256.63045850000134,210.15090000000018,0.0,1.0
2021-06-04 17:00:00+00:00,6002,True,APPROVED,0.03,13490.013375,13400.925500000001,256.6587635000013,213.81089999999932,210.15090000000018,1.0
2021-06-09 13:00:00+00:00,6001,True,APPROVED,0.05,13676.549125,13615.8725,256.72661150000135,242.70650000000023,0.0,1.0
2021-06-10 18:00:00+00:00,6001,True,APPROVED,0.04,13708.480625,13629.8985,256.61835650000137,251.46280000000115,0.0,1.0
2021-06-10 18:00:00+00:00,6002,True,APPROVED,0.04,13708.480625,13629.8985,256.6128565000014,251.46280000000115,251.46280000000115,1.0
2021-06-17 17:00:00+00:00,6001,True,APPROVED,0.03,13871.519500000002,13778.533000000003,256.9592805000014,223.16759999999886,0.0,1.0
2021-06-17 17:00:00+00:00,6002,True,APPROVED,0.03,13871.519500000002,13778.533000000003,256.9551555000014,223.16759999999886,223.16759999999886,1.0
2021-06-21 11:00:00+00:00,6001,True,APPROVED,0.04,13891.147625,13814.5245,256.7158695000014,245.19400000000024,0.0,1.0
2021-06-22 05:00:00+00:00,6002,True,APPROVED,0.04,13915.885375,13839.2615,256.7598495000014,245.19639999999927,245.19400000000024,1.0
2021-06-22 17:00:00+00:00,6001,True,APPROVED,0.04,13972.358125000002,13892.594500000003,256.76413350000144,255.2435999999987,245.19639999999927,1.0
2021-06-28 10:00:00+00:00,6001,True,APPROVED,0.06,14241.375624999999,14194.0785,257.38496550000144,227.02620000000024,245.19639999999927,1.0
2021-07-01 02:00:00+00:00,6001,True,APPROVED,0.06,14426.939625,14375.996500000001,258.2778355000014,244.52699999999896,245.19639999999927,1.0
2021-07-02 14:00:00+00:00,6001,True,APPROVED,0.05,14457.78575,14399.717999999999,258.12273550000145,232.27100000000064,0.0,1.0
2021-07-02 14:00:00+00:00,6002,True,APPROVED,0.05,14457.78575,14399.717999999999,258.1158605000014,232.27100000000064,232.27100000000064,1.0
2021-07-06 14:00:00+00:00,6001,True,APPROVED,0.1,14654.297500000002,14624.351000000002,258.53655550000144,239.57199999999648,232.27100000000064,1.0
2021-07-09 14:00:00+00:00,6001,True,APPROVED,0.03,14429.65575,14334.768,258.55903550000147,227.7305999999997,0.0,1.0
2021-07-09 18:00:00+00:00,6002,True,APPROVED,0.03,14518.150875000001,14414.935500000001,258.72512750000146,247.71689999999944,227.7305999999997,1.0
2021-07-14 12:00:00+00:00,6001,True,APPROVED,0.04,14711.300125,14641.084499999999,258.83858750000144,224.69000000000088,247.71689999999944,1.0
2021-07-20 18:00:00+00:00,6001,True,APPROVED,0.03,14445.894124999999,14343.512499999999,258.7496995000015,245.71590000000106,0.0,1.0
2021-07-21 08:00:00+00:00,6002,True,APPROVED,0.04,14505.784125,14427.7025,258.7260595000015,249.86120000000082,245.71590000000106,1.0
2021-07-27 13:00:00+00:00,6001,True,APPROVED,0.06,14975.850125000003,14925.780500000003,260.01131950000155,240.33419999999825,249.86120000000082,1.0
2021-07-28 19:00:00+00:00,6002,True,APPROVED,0.03,14665.625875,14559.2515,258.9995300000015,255.29849999999968,0.0,1.0
2021-07-28 21:00:00+00:00,6001,True,APPROVED,0.02,14678.897625000001,14565.980500000001,259.04475500000154,180.66739999999996,255.29849999999968,1.0
2021-07-29 16:00:00+00:00,6001,True,APPROVED,0.03,14827.40725,14742.42,258.9723900000015,203.96940000000032,0.0,1.0
2021-08-02 03:00:00+00:00,6001,True,APPROVED,0.04,14781.075499999999,14700.660999999998,258.6154920000015,257.326400000001,0.0,1.0
2021-08-03 18:00:00+00:00,6001,True,APPROVED,0.04,14799.801875,14721.5835,258.5409680000015,250.29879999999977,0.0,1.0
2021-08-04 03:00:00+00:00,6002,True,APPROVED,0.04,14835.96725,14764.004,258.57026800000153,230.28239999999934,250.29879999999977,1.0
2021-08-10 03:00:00+00:00,6002,True,APPROVED,0.06,14950.236874999999,14897.6135,258.5682720000015,252.5922000000006,0.0,1.0
2021-08-10 12:00:00+00:00,6001,True,APPROVED,0.08,15034.003125000001,14994.7585,258.69091200000156,251.16560000000172,252.5922000000006,1.0
2021-08-12 20:00:00+00:00,6001,True,APPROVED,0.04,14888.132625,14822.254500000001,258.0326560000015,210.80999999999918,0.0,1.0
2021-08-13 15:00:00+00:00,6002,True,APPROVED,0.07,14976.623625,14932.158500000001,258.0756600000015,249.00469999999842,210.80999999999918,1.0
2021-08-20 02:00:00+00:00,6001,True,APPROVED,0.03,14644.41,14542.057,257.98797900000153,245.64720000000017,0.0,1.0
2021-08-20 16:00:00+00:00,6001,True,APPROVED,0.03,14774.164124999998,14675.246499999997,257.8846860000015,237.4023000000012,0.0,1.0
2021-08-23 00:00:00+00:00,6002,True,APPROVED,0.03,14832.582124999999,14737.440499999999,257.9511960000016,228.33990000000048,237.4023000000012,1.0
2021-08-27 17:00:00+00:00,6001,True,APPROVED,0.05,15229.4445,15166.682999999999,258.62769900000154,251.0460000000021,0.0,1.0
2021-08-27 17:00:00+00:00,6002,True,APPROVED,0.05,15229.4445,15166.682999999999,258.6208240000015,251.0460000000021,251.0460000000021,1.0
2021-09-01 06:00:00+00:00,6001,True,APPROVED,0.06,15458.876875,15406.0595,259.54482400000154,253.52340000000044,251.0460000000021,1.0
2021-09-02 14:00:00+00:00,6001,True,APPROVED,0.07,15532.15025,15490.474,259.58705300000156,233.38699999999992,0.0,1.0
2021-09-03 21:00:00+00:00,6001,True,APPROVED,0.05,15481.291875,15423.9895,259.3956730000015,229.20950000000084,0.0,1.0
2021-09-03 21:00:00+00:00,6002,True,APPROVED,0.05,15481.291875,15423.9895,259.38879800000154,229.20950000000084,229.20950000000084,1.0
2021-09-08 02:00:00+00:00,6001,True,APPROVED,0.08,15564.332124999999,15524.1365,259.42694300000153,257.251999999999,229.20950000000084,1.0
2021-09-08 14:00:00+00:00,6002,True,APPROVED,0.06,15525.356375,15477.2255,259.1980630000015,231.0281999999992,0.0,1.0
2021-09-09 19:00:00+00:00,6001,True,APPROVED,0.04,15365.663750000002,15293.986,258.9774670000016,229.36879999999948,0.0,1.0
2021-09-10 13:00:00+00:00,6001,True,APPROVED,0.06,15474.399750000002,15423.014000000003,258.97317100000157,246.65159999999742,0.0,1.0
2021-09-15 21:00:00+00:00,6001,True,APPROVED,0.03,15254.670875,15171.4915,258.41700100000156,199.63050000000038,0.0,1.0
2021-09-16 02:00:00+00:00,6002,True,APPROVED,0.04,15285.527625,15210.6545,258.4217830000016,239.59400000000025,199.63050000000038,1.0
2021-09-17 04:00:00+00:00,6001,True,APPROVED,0.05,15318.348375,15256.1555,258.0911400000016,248.77149999999892,0.0,1.0
2021-09-22 18:00:00+00:00,6001,True,APPROVED,0.02,14833.430624999999,14723.3485,257.85362000000157,176.1313999999999,0.0,1.0
2021-09-23 00:00:00+00:00,6002,True,APPROVED,0.02,14835.99325,14716.098,257.8828720000016,191.83240000000006,176.1313999999999,1.0
2021-09-24 21:00:00+00:00,6001,True,APPROVED,0.03,15076.582875,14991.4615,257.9396580000016,204.2913000000004,0.0,1.0
2021-09-24 21:00:00+00:00,6002,True,APPROVED,0.03,15076.582875,14991.4615,257.9355330000016,204.2913000000004,204.2913000000004,1.0
2021-10-04 06:00:00+00:00,6001,True,APPROVED,0.02,14356.933625000001,14228.218500000003,257.6345310000016,205.94419999999883,0.0,1.0
2021-10-05 18:00:00+00:00,6001,True,APPROVED,0.02,14351.665125000001,14223.474500000002,257.6222090000016,205.10499999999956,0.0,1.0
2021-10-05 20:00:00+00:00,6002,True,APPROVED,0.02,14371.097125,14245.786500000002,257.63025100000164,200.4969999999994,205.10499999999956,1.0
2021-10-06 17:00:00+00:00,6001,True,APPROVED,0.02,14304.348875,14181.855499999998,257.3120410000016,195.98940000000076,0.0,1.0
2021-10-07 02:00:00+00:00,6002,True,APPROVED,0.02,14429.550374999999,14295.597499999998,257.4688710000016,214.32460000000066,195.98940000000076,1.0
2021-10-13 18:00:00+00:00,6001,True,APPROVED,0.02,14394.633375,14287.181499999999,257.44119900000163,171.92300000000037,0.0,1.0
2021-10-14 04:00:00+00:00,6002,True,APPROVED,0.03,14544.189125,14449.756500000001,257.5489470000016,226.6382999999998,171.92300000000037,1.0
2021-10-18 16:00:00+00:00,6001,True,APPROVED,0.04,14961.84525,14887.504,258.3352370000016,237.89199999999983,226.6382999999998,1.0
2021-10-21 17:00:00+00:00,6001,True,APPROVED,0.04,15227.96025,15160.314,259.06586200000163,216.46800000000076,226.6382999999998,1.0
2021-10-25 12:00:00+00:00,6001,True,APPROVED,0.04,15197.221500000001,15131.839000000002,258.7008420000016,209.22399999999908,0.0,1.0
2021-10-25 17:00:00+00:00,6002,True,APPROVED,0.04,15219.795625,15143.384500000002,258.80666200000167,244.5155999999988,209.22399999999908,1.0
