magic,entry_time,exit_time,volume,entry_price,exit_price,executive_stop,disaster_stop,exit_reason,net_pnl,cash_after
6002,2021-05-14 19:00:00+00:00,2021-05-18 21:00:00+00:00,0.02,13375.207,13220.136999999999,13022.607250000001,12905.074000000002,signal_exit,-62.14800000000062,102429.15220000049
6001,2021-05-20 07:00:00+00:00,2021-05-21 18:00:00+00:00,0.02,13228.187,13426.159,12870.3515,12751.073,signal_exit,79.0687999999999,102508.1610000005
6001,2021-05-24 12:00:00+00:00,2021-05-26 15:00:00+00:00,0.04,13497.419,13672.787,13267.842499999999,13191.317,signal_exit,140.05440000000033,102648.21540000051
6002,2021-05-20 07:00:00+00:00,2021-05-27 08:00:00+00:00,0.02,13228.187,13652.667,12870.3515,12751.073,signal_exit,169.67199999999985,102817.94740000051
6001,2021-05-28 11:00:00+00:00,2021-05-31 04:00:00+00:00,0.05,13714.487000000001,13702.357,13542.457250000001,13485.114000000001,signal_exit,-12.430000000001021,102805.36740000053
6002,2021-05-28 11:00:00+00:00,2021-05-31 04:00:00+00:00,0.05,13714.487000000001,13702.357,13542.457250000001,13485.114000000001,signal_exit,-12.430000000001021,102793.08740000053
6001,2021-06-01 11:00:00+00:00,2021-06-01 19:00:00+00:00,0.06,13742.339,13662.899,13596.983750000001,13548.532000000001,signal_exit,-95.68800000000063,102697.39940000053
6001,2021-06-03 03:00:00+00:00,2021-06-03 11:00:00+00:00,0.04,13698.037,13641.817,13498.327,13431.757,signal_exit,-45.21600000000093,102652.18340000053
6002,2021-06-04 17:00:00+00:00,2021-06-07 19:00:00+00:00,0.03,13757.277,13739.249,13490.013375,13400.925500000001,signal_exit,-10.996800000000148,102641.09660000054
6001,2021-06-04 16:00:00+00:00,2021-06-09 03:00:00+00:00,0.03,13735.657000000001,13818.386999999999,13472.968375000002,13385.4055,signal_exit,49.457999999998634,102690.64460000054
6001,2021-06-09 13:00:00+00:00,2021-06-10 00:00:00+00:00,0.05,13858.579,13815.577,13676.549125,13615.8725,signal_exit,-43.30200000000041,102647.34260000054
6001,2021-06-10 18:00:00+00:00,2021-06-15 20:00:00+00:00,0.04,13944.227,14029.659,13708.480625,13629.8985,signal_exit,68.10559999999911,102715.32820000056
6002,2021-06-10 18:00:00+00:00,2021-06-16 17:00:00+00:00,0.04,13944.227,14029.857,13708.480625,13629.8985,signal_exit,68.26399999999936,102783.71220000056
6001,2021-06-17 17:00:00+00:00,2021-06-18 18:00:00+00:00,0.03,14150.479000000001,14091.386999999999,13871.519500000002,13778.533000000003,signal_exit,-35.63520000000143,102747.98700000056
6002,2021-06-17 17:00:00+00:00,2021-06-18 20:00:00+00:00,0.03,14150.479000000001,14047.896999999999,13871.519500000002,13778.533000000003,signal_exit,-61.729200000001306,102686.34780000056
6001,2021-06-21 11:00:00+00:00,2021-06-22 09:00:00+00:00,0.04,14121.017,14082.306999999999,13891.147625,13814.5245,signal_exit,-31.208000000000762,102655.01980000056
6001,2021-06-22 17:00:00+00:00,2021-06-25 15:00:00+00:00,0.04,14211.649000000001,14350.747,13972.358125000002,13892.594500000003,signal_exit,111.0383999999985,102766.05820000057
6001,2021-06-28 10:00:00+00:00,2021-06-30 20:00:00+00:00,0.06,14383.267,14550.189,14241.375624999999,14194.0785,signal_exit,199.94640000000058,102966.00460000057
6001,2021-07-01 02:00:00+00:00,2021-07-01 11:00:00+00:00,0.06,14579.769,14550.917,14426.939625,14375.996500000001,signal_exit,-34.98240000000092,102931.02220000057
6002,2021-06-22 05:00:00+00:00,2021-07-02 00:00:00+00:00,0.04,14145.757,14543.497,13915.885375,13839.2615,signal_exit,317.9519999999998,103249.09420000057
6001,2021-07-02 14:00:00+00:00,2021-07-06 04:00:00+00:00,0.05,14631.989,14688.419,14457.78575,14399.717999999999,signal_exit,56.130000000000294,103305.07420000058
6001,2021-07-06 14:00:00+00:00,2021-07-08 07:00:00+00:00,0.1,14744.137,14788.097,14654.297500000002,14624.351000000002,signal_exit,87.31999999999827,103392.39420000058
6002,2021-07-02 14:00:00+00:00,2021-07-08 10:00:00+00:00,0.05,14631.989,14663.359,14457.78575,14399.717999999999,signal_exit,31.07000000000081,103423.61420000058
6001,2021-07-09 14:00:00+00:00,2021-07-13 14:00:00+00:00,0.03,14714.319,14809.587,14429.65575,14334.768,signal_exit,56.980800000000016,103480.50500000059
6001,2021-07-14 12:00:00+00:00,2021-07-15 13:00:00+00:00,0.04,14921.947,14896.919,14711.300125,14641.084499999999,signal_exit,-20.262400000000202,103460.2426000006
6002,2021-07-09 18:00:00+00:00,2021-07-15 14:00:00+00:00,0.03,14827.797,14894.009,14518.150875000001,14414.935500000001,signal_exit,39.54719999999971,103499.87980000059
6001,2021-07-20 18:00:00+00:00,2021-07-27 09:00:00+00:00,0.03,14753.039,15083.378999999999,14445.894124999999,14343.512499999999,signal_exit,198.023999999999,103697.7838000006
6001,2021-07-27 13:00:00+00:00,2021-07-27 15:30:00+00:00,0.06,15126.059000000001,14924.430500000002,14975.850125000003,14925.780500000003,server_disaster_stop,-242.31419999999872,103455.46960000061
6002,2021-07-21 08:00:00+00:00,2021-07-27 16:00:00+00:00,0.04,14740.029,14920.607,14505.784125,14427.7025,signal_exit,144.22239999999962,103599.8120000006
6001,2021-07-28 21:00:00+00:00,2021-07-29 07:00:00+00:00,0.02,15017.649000000001,14993.449,14678.897625000001,14565.980500000001,signal_exit,-9.800000000000294,103589.9220000006
6002,2021-07-28 19:00:00+00:00,2021-07-29 12:00:00+00:00,0.03,14984.749,14983.288999999999,14665.625875,14559.2515,signal_exit,-1.0560000000005674,103588.9560000006
6001,2021-07-29 16:00:00+00:00,2021-07-30 02:00:00+00:00,0.03,15082.369,14844.737,14827.40725,14742.42,signal_exit,-142.75920000000087,103446.1968000006
6001,2021-08-02 03:00:00+00:00,2021-08-02 15:00:00+00:00,0.04,15022.319,14985.357,14781.075499999999,14700.660999999998,signal_exit,-29.80959999999963,103416.38720000061
6001,2021-08-03 18:00:00+00:00,2021-08-04 14:00:00+00:00,0.04,15034.457,15039.146999999999,14799.801875,14721.5835,signal_exit,3.5119999999989524,103419.77920000062
6002,2021-08-04 03:00:00+00:00,2021-08-09 00:00:00+00:00,0.04,15051.857,15061.419,14835.96725,14764.004,signal_exit,7.4095999999999185,103427.30880000061
6002,2021-08-10 03:00:00+00:00,2021-08-10 16:00:00+00:00,0.06,15108.107,15047.839,14950.236874999999,14897.6135,signal_exit,-72.68160000000005,103354.38720000061
6001,2021-08-10 12:00:00+00:00,2021-08-10 20:00:00+00:00,0.08,15151.737000000001,15063.559,15034.003125000001,14994.7585,signal_exit,-141.56480000000275,103213.0624000006
6001,2021-08-12 20:00:00+00:00,2021-08-16 12:00:00+00:00,0.04,15085.767,15093.377,14888.132625,14822.254500000001,signal_exit,5.848000000000465,103218.7004000006
6002,2021-08-13 15:00:00+00:00,2021-08-16 12:00:00+00:00,0.07,15110.019,15093.377,14976.623625,14932.158500000001,signal_exit,-23.71879999999976,103195.1916000006
6001,2021-08-20 02:00:00+00:00,2021-08-20 10:00:00+00:00,0.03,14951.469000000001,14882.907,14644.41,14542.057,signal_exit,-41.31720000000104,103153.87440000061
6001,2021-08-20 16:00:00+00:00,2021-08-25 19:00:00+00:00,0.03,15070.917,15355.669,14774.164124999998,14675.246499999997,signal_exit,170.67120000000023,103324.45560000061
6002,2021-08-23 00:00:00+00:00,2021-08-26 05:00:00+00:00,0.03,15118.007,15329.197,14832.582124999999,14737.440499999999,signal_exit,126.53400000000029,103451.07960000061
6001,2021-08-27 17:00:00+00:00,2021-08-31 19:00:00+00:00,0.05,15417.729000000001,15588.029,15229.4445,15166.682999999999,signal_exit,169.99999999999926,103620.92960000061
6001,2021-09-01 06:00:00+00:00,2021-09-02 02:00:00+00:00,0.06,15617.329,15608.707,15458.876875,15406.0595,signal_exit,-10.706399999999267,103610.22320000062
6002,2021-08-27 17:00:00+00:00,2021-09-02 10:00:00+00:00,0.05,15417.729000000001,15642.476999999999,15229.4445,15166.682999999999,signal_exit,224.44799999999776,103834.82120000062
6001,2021-09-02 14:00:00+00:00,2021-09-03 00:00:00+00:00,0.07,15657.179,15602.798999999999,15532.15025,15490.474,signal_exit,-76.55200000000141,103758.2692000006
6001,2021-09-03 21:00:00+00:00,2021-09-07 11:00:00+00:00,0.05,15653.199,15637.037,15481.291875,15423.9895,signal_exit,-16.462000000000263,103741.65720000061
6002,2021-09-03 21:00:00+00:00,2021-09-08 06:00:00+00:00,0.05,15653.199,15672.548999999999,15481.291875,15423.9895,signal_exit,19.049999999998548,103760.6172000006
6001,2021-09-08 02:00:00+00:00,2021-09-08 10:00:00+00:00,0.08,15684.919,15634.199,15564.332124999999,15524.1365,signal_exit,-81.63199999999895,103679.22520000061
6002,2021-09-08 14:00:00+00:00,2021-09-09 00:00:00+00:00,0.06,15669.749,15596.517,15525.356375,15477.2255,signal_exit,-88.23839999999997,103590.98680000062
6001,2021-09-09 19:00:00+00:00,2021-09-10 05:00:00+00:00,0.04,15580.697,15578.849,15365.663750000002,15293.986,signal_exit,-1.7183999999999653,103589.26840000063
6001,2021-09-10 13:00:00+00:00,2021-09-10 21:00:00+00:00,0.06,15628.557,15443.466999999999,15474.399750000002,15423.014000000003,executive_stop,-222.46800000000235,103366.80040000063
6001,2021-09-15 21:00:00+00:00,2021-09-16 15:00:00+00:00,0.03,15504.209,15414.798999999999,15254.670875,15171.4915,signal_exit,-53.82600000000101,103312.85440000064
6002,2021-09-16 02:00:00+00:00,2021-09-16 15:00:00+00:00,0.04,15510.147,15414.798999999999,15285.527625,15210.6545,signal_exit,-76.51840000000144,103236.45600000063
6001,2021-09-17 04:00:00+00:00,2021-09-17 15:00:00+00:00,0.05,15504.927,15410.219,15318.348375,15256.1555,signal_exit,-95.00800000000055,103141.44800000063
6001,2021-09-22 18:00:00+00:00,2021-09-24 11:00:00+00:00,0.02,15163.677,15222.997,14833.430624999999,14723.3485,signal_exit,23.607999999999883,103164.99600000064
6002,2021-09-23 00:00:00+00:00,2021-09-24 11:00:00+00:00,0.02,15195.679,15222.997,14835.99325,14716.098,signal_exit,10.807199999999721,103175.86320000063
6001,2021-09-24 21:00:00+00:00,2021-09-27 12:00:00+00:00,0.03,15331.947,15250.197,15076.582875,14991.4615,signal_exit,-49.23000000000001,103126.54320000064
6002,2021-09-24 21:00:00+00:00,2021-09-27 14:00:00+00:00,0.03,15331.947,15210.878999999999,15076.582875,14991.4615,signal_exit,-72.82080000000069,103053.81240000064
6001,2021-10-04 06:00:00+00:00,2021-10-04 14:00:00+00:00,0.02,14743.079,14731.056999999999,14356.933625000001,14228.218500000003,signal_exit,-4.928800000000337,103048.88360000064
6001,2021-10-05 18:00:00+00:00,2021-10-06 06:00:00+00:00,0.02,14736.237000000001,14586.849,14351.665125000001,14223.474500000002,signal_exit,-59.87520000000033,102988.94840000065
6002,2021-10-05 20:00:00+00:00,2021-10-06 06:00:00+00:00,0.02,14747.029,14586.849,14371.097125,14245.786500000002,signal_exit,-64.19200000000014,102924.81640000065
6001,2021-10-06 17:00:00+00:00,2021-10-08 06:00:00+00:00,0.02,14671.829,14885.267,14304.348875,14181.855499999998,signal_exit,85.25520000000004,103010.01160000065
6002,2021-10-07 02:00:00+00:00,2021-10-11 04:00:00+00:00,0.02,14831.409,14747.729,14429.550374999999,14295.597499999998,signal_exit,-33.59200000000012,102976.47960000065
6001,2021-10-13 18:00:00+00:00,2021-10-18 08:00:00+00:00,0.02,14716.989,15079.378999999999,14394.633375,14287.181499999999,signal_exit,144.83599999999976,103121.22560000065
6001,2021-10-18 16:00:00+00:00,2021-10-20 19:00:00+00:00,0.04,15184.869,15365.958999999999,14961.84525,14887.504,signal_exit,144.63199999999867,103265.85760000064
6001,2021-10-21 17:00:00+00:00,2021-10-22 17:00:00+00:00,0.04,15430.899000000001,15325.729,15227.96025,15160.314,signal_exit,-84.37600000000153,103181.48160000064
6002,2021-10-14 04:00:00+00:00,2021-10-22 17:00:00+00:00,0.03,14827.487000000001,15325.729,14544.189125,14449.756500000001,signal_exit,298.7651999999991,103480.33680000064
6001,2021-10-25 12:00:00+00:00,2021-10-27 03:00:00+00:00,0.04,15393.369,15536.117,15197.221500000001,15131.839000000002,signal_exit,113.95839999999967,103594.17520000065
6001,2021-10-27 15:00:00+00:00,2021-10-29 11:00:00+00:00,0.04,15654.269,15638.716999999999,15436.446125,15363.8385,signal_exit,-12.681600000001197,103581.49360000066
6001,2021-10-29 16:00:00+00:00,2021-11-02 02:00:00+00:00,0.04,15706.567000000001,15876.056999999999,15474.315624999997,15396.898499999996,signal_exit,135.35199999999836,103716.84560000066
6001,2021-11-02 05:00:00+00:00,2021-11-02 13:00:00+00:00,0.05,15881.847,15877.877,15689.631749999999,15625.559999999998,signal_exit,-4.269999999999346,103712.57560000067
6001,2021-11-08 13:00:00+00:00,2021-11-08 21:00:00+00:00,0.04,16351.429,16336.537,16135.334875000002,16063.303500000004,signal_exit,-12.153599999999859,103700.42200000068
6002,2021-10-25 17:00:00+00:00,2021-11-09 01:00:00+00:00,0.04,15449.029,16293.847,15219.795625,15143.384500000002,signal_exit,675.6143999999995,104376.15640000068
